2025-09-26 13:32:00,827 - INFO - 구글 시트에 기록이 완료되었습니다.
2025-09-26 13:32:00,827 - INFO - ==================================
2025-09-26 13:32:00,827 - INFO - ==================================
2025-09-26 13:32:00,827 - INFO - '대리운전알바' 키워드 검색 순위를 탐색합니다.
2025-09-26 13:32:00,827 - INFO - 1. N통합검색 '대리운전알바' 키워드 검색 순위를 탐색합니다.
2025-09-26 13:32:01,430 - INFO - ====> https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%8C%80%EB%A6%AC%EC%9A%B4%EC%A0%84%EC%95%8C%EB%B0%94
2025-09-26 13:32:07,719 - INFO - AttributeError: 'NoneType' object has no attribute 'get'
2025-09-26 13:32:07,719 - INFO - 2. N블로그 '대리운전알바' 키워드 검색 순위를 탐색합니다.
2025-09-26 13:32:08,381 - INFO - ====> https://search.naver.com/search.naver?ssc=tab.blog.all&sm=tab_jum&query=%EB%8C%80%EB%A6%AC%EC%9A%B4%EC%A0%84%EC%95%8C%EB%B0%94
2025-09-26 13:32:13,088 - INFO - 시트이름: 블로그_순위/데이터
2025-09-26 13:32:13,088 - INFO - 구글 시트 로드 - 시도중....
2025-09-26 13:32:14,684 - INFO - 구글 시트 로드 - 완료
2025-09-26 13:32:15,943 - INFO - 3. N지식인 '대리운전알바' 키워드 검색 순위를 탐색합니다.
2025-09-26 13:32:16,255 - INFO - ====> https://search.naver.com/search.naver?ssc=tab.kin.kqna&where=kin&sm=tab_jum&query=%EB%8C%80%EB%A6%AC%EC%9A%B4%EC%A0%84%EC%95%8C%EB%B0%94
2025-09-26 13:32:20,603 - INFO - 시트이름: 검색순위/작업내역
2025-09-26 13:32:20,603 - INFO - 구글 시트 로드 - 시도중....
2025-09-26 13:32:22,185 - INFO - 구글 시트 로드 - 완료
2025-09-26 13:32:22,186 - INFO - 시트이름: 검색순위/작업내역
2025-09-26 13:32:22,186 - INFO - 구글 시트 로드 - 시도중....
2025-09-26 13:32:26,024 - INFO - 구글 시트 로드 - 완료
2025-09-26 13:32:26,490 - INFO - 검색순위/작업내역 - Success 구글 시트에서 데이터를 성공적으로 가져왔습니다.
2025-09-26 13:32:27,229 - INFO - 구글 시트에 기록이 완료되었습니다.
2025-09-26 13:32:27,229 - INFO - ==================================
2025-09-26 13:32:27,230 - INFO - ==================================
2025-09-26 13:32:27,230 - INFO - '대리기사모집' 키워드 검색 순위를 탐색합니다.
2025-09-26 13:32:27,230 - INFO - 1. N통합검색 '대리기사모집' 키워드 검색 순위를 탐색합니다.
